014710729/02/256331/01/2572403203   9320.00 820000.00
014710729/02/256331/01/2575403203   8318.00 860000.00
136554829/02/256330/11/2572403203      0.00 730000.00
015088129/02/256331/08/2567403203  26880.001460000.00
017761929/02/256301/03/2570403203   3014.00 230000.00
136552429/02/256331/01/2572403203   9528.00 820000.00
017703529/02/256331/03/2572403203  10458.00 900000.00
017703529/02/256301/10/2564403203   1329.00  55470.00
017703529/02/256301/03/2563403203   3400.00  20000.00
015513029/02/256331/08/2569403203  18649.001540000.00
017864929/02/256331/01/2572403203   6972.00 600000.00
015658629/02/256329/11/2570403203   7615.00 670000.00
016491129/02/256301/05/2565403203   5449.00 410000.00
018269029/02/256301/10/2572403203   6972.00 600000.00
018625629/02/256301/08/2565403203   1099.00  55470.00
015638029/02/256301/09/2569403203  15553.001260000.00
015638029/02/256301/11/2563403203   6703.00  65000.00
136568929/02/256329/11/2569403203   8693.00 740000.00
121278929/02/256329/08/2566403203  13108.00 730000.00
017738429/02/256331/03/2572403203   9179.00 790000.00
015082929/02/256301/09/2567403203  33596.001610000.00
015082929/02/256301/05/2564403203    901.00  16000.00
125551129/02/256301/11/2566403203   4332.00 300000.00
125551129/02/256331/12/2566403203   6066.00 450000.00
018610329/02/256301/10/2572403203   8411.00 740000.00
018610329/02/256329/08/2563403203      0.00  35000.00
138211829/02/256301/01/2571403203   8482.00 730000.00
138206529/02/256301/10/2572403203   6159.00 530000.00
014704229/02/256331/03/2565403203   7044.00 360000.00
015574029/02/256301/09/2567403203  16531.001020000.00
122439229/02/256329/05/2569403203   3538.00 270000.00
013737229/02/256301/10/2569403203   4970.00 400000.00
138202729/02/256301/06/2571403203   7669.00 660000.00
126648129/02/256331/01/2572403203   8598.00 740000.00
090912729/02/256301/09/2564403203  36016.001200000.00
017730829/02/256331/10/2572403203  12172.001060000.00
018690729/02/256301/03/2568403203   5341.00 400000.00
017723129/02/256301/07/2586403203   6347.00 940000.00
017723129/02/256331/10/2572403203  13090.001140000.00
017723129/02/256301/08/2563403203   5114.00  35000.00
017175629/02/256330/01/2573403203      0.001300000.00
015464329/02/256301/12/2567403203   7780.00 400000.00
015464329/02/256331/05/2563403203   5844.00  40000.00
014235329/02/256301/03/2569403203  14227.00 910000.00
015665329/02/256329/08/2569403203  17167.001220000.00
015665329/02/256331/08/2566403203   2039.00  85540.00
015665329/02/256329/12/2563403203      0.00  80000.00
123242829/02/256331/03/2572403203   9296.00 800000.00
125191729/02/256301/10/2566403203  16231.00 730000.00
018628229/02/256330/11/2572403203      0.00 870000.00
014179929/02/256301/09/2564403203  29866.001380000.00
014179929/02/256329/09/2563403203      0.00  45000.00
014179929/02/256301/12/2574403203   8118.00 950000.00
018515929/02/256301/08/2568403203   7534.00 450000.00
018515929/02/256301/06/2563403203   2550.00  15000.00
136800729/02/256301/06/2572403203   8598.00 740000.00
136800729/02/256301/09/2563403203   5769.00  45000.00
018429629/02/256301/09/2563403203   6285.00  55000.00
018437529/02/256301/07/2569403203   9669.00 710000.00
129974929/02/256301/08/2568403203   8578.00 670000.00
018523829/02/256301/08/2567403203  13416.00 710000.00
014699529/02/256301/10/2566403203   6614.00 500000.00
017696429/02/256301/12/2568403203   2544.00 190000.00
018681629/02/256331/10/2580403203   8129.001100000.00
018681629/02/256301/03/2570403203   6344.00 540000.00
017741329/02/256301/03/2572403203  11253.00 980000.00
017741329/02/256329/07/2563403203      0.00  20000.00
018431329/02/256301/10/2572403203  10458.00 900000.00
124553029/02/256301/09/2568403203  11984.00 830000.00
124011429/02/256329/01/2573403203      0.001260000.00
124012629/02/256331/05/2572403203  12401.001080000.00
136690629/02/256301/10/2572403203   6391.00 550000.00
123517129/02/256301/10/2566403203   7953.00 590000.00
018417929/02/256301/07/2568403203   9090.00 710000.00
018417929/02/256301/04/2563403203   5099.00  30000.00
138291229/02/256331/03/2571403203   4017.00 320000.00
125584629/02/256301/01/2572403203  10109.00 870000.00
120435429/02/256331/07/2572403203   3283.00 400000.00
120435429/02/256329/08/2572403203      0.001060000.00
015674429/02/256301/09/2569403203  19696.001340000.00
015674429/02/256301/07/2563403203   4080.00  24000.00
018940429/02/256329/11/2572403203      0.00 630000.00
018680429/02/256301/05/2572403203   8482.00 730000.00
018454529/02/256301/01/2568403203   8834.00 690000.00
018454529/02/256301/06/2563403203   6410.00  50000.00
017412429/02/256331/03/2566403203   1797.00 120000.00
018501829/02/256301/05/2571403203   3343.00 260000.00
126822129/02/256331/08/2566403203   1068.00  44800.00
126822129/02/256301/03/2568403203   4674.00 350000.00
090588429/02/256301/08/2563403203  12520.00 590000.00
122438029/02/256301/01/2568403203   8450.00 660000.00
122438029/02/256301/11/2566403203   4332.00 300000.00
122438029/02/256330/09/2563403203      0.00  45000.00
017713829/02/256301/06/2563403203   2550.00  15000.00
017713829/02/256331/08/2569403203  12739.00 890000.00
125615129/02/256301/07/2572403203  13550.001180000.00
136949129/02/256331/03/2572403203   8366.00 720000.00
136949129/02/256301/09/2563403203   6856.00  60000.00
017865129/02/256301/12/2572403203  11713.001020000.00
057127929/02/256301/09/2564403203  21226.00 620000.00
015670629/02/256301/09/2567403203  27974.001500000.00
120715029/02/256331/08/2563403203   1660.00  53760.00
120715029/02/256330/08/2566403203  11025.00 770000.00
121296129/02/256301/04/2563403203   5316.00 400000.00
126903129/02/256330/11/2572403203      0.00 900000.00
120542529/02/256331/08/2565403203  17873.00 940000.00
138214429/02/256331/01/2570403203   7754.00 660000.00
125546829/02/256301/05/2572403203   8482.00 730000.00
018504429/02/256301/06/2571403203   8482.00 730000.00
018595329/02/256331/01/2572403203   8482.00 730000.00
015676829/02/256301/12/2563403203   8642.00 100000.00
015676829/02/256301/08/2571403203   4306.00 350000.00
018458329/02/256331/08/2571403203   4268.00 340000.00
124620929/02/256301/01/2572403203  10458.00 900000.00
124641729/02/256301/12/2572403203  12057.001050000.00
124622329/02/256331/08/2572403203   8482.00 730000.00
124622329/02/256301/01/2568403203   1260.00  64000.00
017971029/02/256331/08/2570403203   2521.00 190000.00
017971029/02/256331/03/2563403203   7219.00  70000.00
018412929/02/256301/09/2570403203   9711.00 730000.00
138299829/02/256301/10/2572403203   8831.00 760000.00
018418129/02/256301/01/2572403203   9760.00 840000.00
018418129/02/256301/06/2563403203   6410.00  50000.00
018609829/02/256301/04/2563403203   6856.00  60000.00
018609829/02/256301/11/2570403203   9296.00 800000.00
018645229/02/256331/01/2572403203   8134.00 700000.00
015491629/02/256301/10/2567403203   3309.00 168110.00
015491629/02/256301/09/2569403203  11174.00 840000.00
018425829/02/256331/03/2572403203  10922.00 940000.00
018568029/02/256301/12/2572403203  11713.001020000.00
018568029/02/256301/01/2568403203   1260.00  64000.00
018607429/02/256330/11/2572403203      0.00 870000.00
014152929/02/256301/10/2564403203   9848.00 720000.00
090714329/02/256301/09/2563403203  13940.00 600000.00
090714329/02/256331/03/2563403203   2034.00  10000.00
018496129/02/256329/11/2571403203   9296.00 800000.00
017335229/02/256301/02/2570403203   2829.00 220000.00
129907429/02/256301/01/2572403203   9760.00 840000.00
129907429/02/256301/05/2563403203   2214.00  92000.00
018237729/02/256301/03/2571403203   8482.00 730000.00
018135929/02/256330/11/2572403203      0.00 800000.00
018446629/02/256301/09/2570403203   8745.00 740000.00
058021829/02/256301/11/2571403203   6820.00 600000.00
058021829/02/256329/01/2564403203      0.00 180000.00
138201529/02/256329/11/2572403203      0.00 780000.00
138201529/02/256301/10/2567403203   1219.00  61900.00
018652929/02/256331/01/2571403203   8134.00 700000.00
017690229/02/256331/08/2571403203  10922.00 940000.00
017690229/02/256301/06/2563403203   3230.00  19000.00
019227929/02/256331/08/2572403203   8018.00 690000.00
018500629/02/256301/09/2571403203   7527.00 640000.00
018575729/02/256301/09/2566403203  16790.00 730000.00
019224329/02/256301/01/2572403203   8482.00 730000.00
019215229/02/256301/11/2572403203   8134.00 700000.00
019228129/02/256301/11/2572403203   8134.00 700000.00
019226729/02/256331/01/2572403203   8366.00 720000.00
018653129/02/256301/10/2572403203   8598.00 740000.00
017190229/02/256331/01/2568403203   9474.00 740000.00
019210229/02/256301/10/2565403203   1099.00  55470.00
019210229/02/256301/11/2572403203  10458.00 900000.00
019206129/02/256329/11/2571403203   9296.00 800000.00
019206129/02/256301/08/2564403203   1557.00  50600.00
019207329/02/256331/01/2570403203   8693.00 740000.00
051373429/02/256329/08/2565403203  19161.00 730000.00
051373429/02/256329/11/2563403203      0.00  70000.00
019146929/02/256301/12/2569403203   6093.00 500000.00
017826129/02/256301/09/2568403203   3894.00 300000.00
019211429/02/256301/11/2572403203   9296.00 800000.00
018626829/02/256301/01/2572403203   9760.00 840000.00
138306929/02/256301/10/2572403203   8831.00 760000.00
138306929/02/256301/03/2566403203   2011.00  84360.00
018414329/02/256301/05/2571403203   5668.00 470000.00
138322729/02/256301/10/2568403203   2008.00 150000.00
018080029/02/256301/07/2571403203  10458.00 900000.00
126643129/02/256331/08/2571403203  11713.001020000.00
126627329/02/256301/07/2570403203   2096.00 158000.00
126627329/02/256301/09/2563403203   5769.00  45000.00
017988729/02/256331/01/2572403203   7204.00 620000.00
017988729/02/256301/05/2563403203   2210.00  13000.00
136772829/02/256331/05/2571403203  11713.001020000.00
019172029/02/256301/11/2568403203   7682.00 600000.00
019172029/02/256301/10/2564403203   1556.00  50550.00
019165329/02/256301/03/2569403203   5071.00 400000.00
018693329/02/256331/03/2568403203   8578.00 670000.00
018693329/02/256329/07/2563403203      0.00  30000.00
018432529/02/256330/08/2563403203      0.00  35000.00
018432529/02/256301/08/2572403203   6159.00 530000.00
018204229/02/256329/11/2570403203   8482.00 730000.00
126688329/02/256301/05/2563403203   5844.00  40000.00
018420829/02/256301/10/2570403203   9633.00 820000.00
019166529/02/256301/06/2563403203   3400.00  20000.00
019181129/02/256301/05/2564403203   7147.00 560000.00
019181129/02/256301/08/2564403203   1969.00  82220.00
019181129/02/256329/09/2563403203      0.00  50000.00
018457129/02/256301/07/2570403203   7519.00 640000.00
138687729/02/256301/10/2571403203   8366.00 720000.00
018114129/02/256301/10/2570403203   9633.00 820000.00
018114129/02/256301/06/2571403203   3015.00 250000.00
018114129/02/256331/08/2565403203   1484.00  48230.00
126633829/02/256330/11/2572403203      0.00 530000.00
017853429/02/256301/01/2565403203   8168.00 640000.00
120756429/02/256301/10/2569403203  11916.00 940000.00
120756429/02/256301/10/2565403203   2011.00  84360.00
019147129/02/256301/05/2571403203   8018.00 690000.00
019147129/02/256329/09/2563403203      0.00  45000.00
138215629/02/256331/03/2564403203   2301.00 150000.00
122428729/02/256331/08/2565403203  15093.00 690000.00
133010329/02/256301/12/2564403203   7274.00 570000.00
133010329/02/256301/06/2564403203   3382.00 200000.00
016483229/02/256329/01/2572403203  14009.001220000.00
018667229/02/256331/07/2570403203   5065.00 420000.00
042674729/02/256301/06/2569403203   4846.00 390000.00
138300729/02/256331/01/2572403203   8598.00 740000.00
126638829/02/256301/10/2565403203   6645.00 500000.00
121339329/02/256301/09/2567403203  14175.00 710000.00
121339329/02/256331/08/2566403203   1059.00  53760.00
130265129/02/256301/09/2569403203   9565.00 730000.00
017850829/02/256331/08/2570403203   8458.00 720000.00
017850829/02/256301/07/2563403203   1420.00  45980.00
017850829/02/256301/04/2563403203   4759.00  28000.00
019140729/02/256330/11/2572403203      0.00 870000.00
018468629/02/256301/10/2571403203   8482.00 730000.00
125603429/02/256301/05/2572403203  12746.001110000.00
125596329/02/256331/05/2572403203  13090.001140000.00
125596329/02/256301/11/2563403203   7051.00  75000.00
123746629/02/256301/05/2563403203   1831.00   9000.00
123746629/02/256329/11/2570403203   6856.00 590000.00
136804529/02/256329/11/2572403203      0.00 630000.00
018110329/02/256301/05/2565403203   7657.00 600000.00
019220529/02/256330/11/2567403203   8322.00 650000.00
121350129/02/256330/07/2572403203      0.001140000.00
122598229/02/256330/07/2563403203   5980.00 450000.00
125590129/02/256331/08/2571403203   9528.00 820000.00
125590129/02/256301/09/2563403203   6285.00  55000.00
120254029/02/256301/09/2569403203  15581.001060000.00
018591529/02/256301/09/2569403203   9813.00 760000.00
018591529/02/256301/01/2568403203   1260.00  64000.00
120098229/02/256301/09/2571403203   9409.00 800000.00
120098229/02/256301/06/2563403203   5099.00  30000.00
126856829/02/256331/01/2572403203   7901.00 680000.00
126853229/02/256301/01/2572403203   9296.00 800000.00
126853229/02/256301/06/2563403203   7219.00  70000.00
042673529/02/256331/03/2564403203  13131.00 430000.00
042673529/02/256301/06/2563403203   5099.00  30000.00
018462429/02/256301/03/2571403203   6030.00 500000.00
124555429/02/256301/06/2571403203   5021.00 400000.00
124555429/02/256301/03/2566403203   1134.00  47550.00
019187329/02/256301/11/2571403203   9528.00 820000.00
018526429/02/256301/10/2572403203   7669.00 660000.00
121318529/02/256301/09/2568403203  18803.001060000.00
124624729/02/256301/07/2572403203   8366.00 720000.00
124624729/02/256301/06/2563403203   2380.00  14000.00
125574329/02/256331/01/2572403203   6739.00 580000.00
124009729/02/256301/07/2572403203  11713.001020000.00
124009729/02/256329/07/2563403203      0.00  28000.00
125588429/02/256301/09/2567403203   4941.00 370000.00
018440429/02/256331/03/2572403203   8482.00 730000.00
018453329/02/256301/11/2572403203  10343.00 900000.00
019182329/02/256301/11/2571403203   9296.00 800000.00
018518529/02/256301/10/2571403203  11374.00 900000.00
018518529/02/256301/01/2566403203   2011.00  84360.00
124628529/02/256301/10/2563403203   7219.00  70000.00
124628529/02/256331/05/2572403203  12746.001110000.00
017818229/02/256331/05/2572403203  12746.001110000.00
138750829/02/256329/11/2569403203   8106.00 690000.00
018508229/02/256301/10/2572403203   9760.00 840000.00
019169129/02/256301/11/2571403203   9063.00 780000.00
018654329/02/256329/11/2572403203      0.00 870000.00
019168929/02/256301/11/2572403203   9296.00 800000.00
122425129/02/256301/05/2571403203   8018.00 690000.00
122422529/02/256301/06/2568403203   8066.00 630000.00
122422529/02/256301/07/2563403203   5844.00  40000.00
014729829/02/256301/09/2565403203  40849.001620000.00
014729829/02/256329/11/2563403203      0.00  70000.00
090683829/02/256301/09/2565403203  43821.001280000.00
131457529/02/256301/10/2570403203   7166.00 610000.00
017841729/02/256301/10/2572403203  10922.00 940000.00
019196429/02/256301/01/2568403203   1260.00  64000.00
019196429/02/256301/11/2572403203   9528.00 820000.00
108593029/02/256301/10/2563403203  10880.00 670000.00
124019029/02/256301/03/2572403203   6150.00 510000.00
018127029/02/256301/08/2571403203   9296.00 800000.00
018127029/02/256331/08/2565403203   1205.00  50550.00
019216429/02/256301/07/2571403203   5789.00 480000.00
136751029/02/256301/04/2571403203   5548.00 460000.00
019203529/02/256301/03/2571403203   8366.00 720000.00
138278029/02/256301/11/2572403203  10458.00 900000.00
121311129/02/256301/03/2571403203  12172.001060000.00
017745129/02/256329/11/2572403203      0.00 940000.00
017520729/02/256329/11/2569403203   9868.00 840000.00
017520729/02/256331/03/2564403203   1608.00  80700.00
017520729/02/256331/07/2563403203   6285.00  55000.00
138713229/02/256301/11/2571403203   8134.00 700000.00
138713229/02/256329/09/2563403203      0.00  50000.00
018634729/02/256331/08/2572403203   9063.00 780000.00
019157429/02/256301/06/2572403203   8482.00 730000.00
019157429/02/256329/09/2563403203      0.00  50000.00
126569529/02/256301/01/2572403203   9760.00 840000.00
124394629/02/256301/10/2565403203   6453.00 380000.00
126653429/02/256301/08/2566403203   1181.00  60000.00
126653429/02/256301/08/2563403203   5769.00  45000.00
126653429/02/256331/07/2571403203   9100.00 720000.00
018676329/02/256301/01/2570403203   4393.00 350000.00
018676329/02/256301/12/2564403203   1654.00  53760.00
018460029/02/256301/06/2571403203   7785.00 670000.00
121351329/02/256331/08/2567403203  15354.00 780000.00
121351329/02/256301/06/2563403203   3060.00  18000.00
121352529/02/256301/01/2573403203  11253.00 980000.00
019420329/02/256331/08/2570403203   7284.00 620000.00
019400729/02/256331/03/2568403203   7426.00 580000.00
019400729/02/256301/12/2566403203   1231.00  62500.00
138321529/02/256301/11/2572403203   8831.00 760000.00
136794829/02/256301/07/2570403203   3538.00 270000.00
019408329/02/256331/03/2571403203   7669.00 660000.00
019409529/02/256301/10/2572403203   8134.00 700000.00
019399829/02/256329/11/2572403203      0.00 870000.00
126657229/02/256331/05/2563403203   5114.00  35000.00
126657229/02/256331/01/2572403203   9528.00 820000.00
018638529/02/256301/12/2564403203   3888.00 280000.00
019149529/02/256329/11/2571403203   9296.00 800000.00
124031029/02/256301/10/2572403203   8831.00 760000.00
019407129/02/256301/10/2572403203   9063.00 780000.00
138197029/02/256301/11/2568403203   9218.00 720000.00
018120629/02/256329/11/2569403203   8223.00 700000.00
018120629/02/256301/01/2565403203   2596.00  84360.00
018126829/02/256301/08/2568403203  15590.00 900000.00
018126829/02/256329/07/2563403203      0.00  20000.00
125550929/02/256331/03/2571403203  10109.00 870000.00
124195029/02/256330/11/2567403203   8578.00 670000.00
125600829/02/256301/10/2572403203   7669.00 660000.00
019217629/02/256301/11/2571403203   8831.00 760000.00
019120129/02/256301/01/2571403203   9063.00 780000.00
018511129/02/256301/06/2572403203  10922.00 940000.00
018511129/02/256331/10/2565403203   1373.00  57610.00
120716229/02/256301/09/2569403203   4357.00 280000.00
015506329/02/256301/09/2565403203  30625.00 920000.00
017170629/02/256331/08/2567403203   8405.00 650000.00
018416729/02/256301/06/2572403203   9063.00 780000.00
018416729/02/256301/10/2567403203   2850.00 144780.00
018416729/02/256301/09/2563403203   5769.00  45000.00
123247829/02/256331/08/2570403203   6997.00 530000.00
018450729/02/256301/11/2572403203  10109.00 870000.00
018450729/02/256301/06/2563403203   2550.00  15000.00
122001129/02/256330/01/2573403203      0.001180000.00
019410029/02/256331/08/2572403203   9063.00 780000.00
134493429/02/256301/09/2570403203  10587.00 820000.00
134493429/02/256301/06/2563403203   2550.00  15000.00
122003529/02/256331/07/2569403203  10730.00 730000.00
019178229/02/256301/07/2572403203   8134.00 700000.00
019178229/02/256301/07/2564403203   1650.00  68900.00
126666329/02/256301/07/2572403203  11713.001020000.00
019419829/02/256331/08/2571403203   6739.00 580000.00
019419829/02/256301/07/2567403203    994.00  50471.00
019419829/02/256329/01/2586403203   8291.001200000.00
121337929/02/256301/12/2565403203   9719.00 700000.00
121337929/02/256329/10/2563403203      0.00  60000.00
138287129/02/256331/08/2572403203   7901.00 680000.00
136767529/02/256331/01/2572403203   7669.00 660000.00
136767529/02/256301/10/2565403203   1629.00  82220.00
136767529/02/256301/05/2563403203   2550.00  15000.00
017697629/02/256301/09/2568403203  12995.00 900000.00
121341029/02/256331/08/2568403203  15790.001140000.00
121341029/02/256331/08/2565403203   1763.00  57300.00
136755829/02/256331/01/2570403203   9633.00 820000.00
136755829/02/256301/03/2563403203   5114.00  35000.00
019180929/02/256331/03/2567403203   7629.00 590000.00
121309429/02/256331/08/2572403203   9296.00 800000.00
121362829/02/256301/12/2565403203   6764.00 530000.00
121362829/02/256301/08/2563403203   6703.00  65000.00
019425329/02/256331/03/2572403203   9296.00 800000.00
019425329/02/256301/03/2563403203   1522.00   6000.00
019424129/02/256329/11/2566403203   7758.00 600000.00
019424129/02/256331/08/2566403203   1621.00  82330.00
019202329/02/256331/08/2563403203   1776.00  57500.00
019202329/02/256301/06/2568403203   8706.00 680000.00
018427229/02/256301/12/2564403203   7785.00 610000.00
125616329/02/256301/01/2573403203  11713.001020000.00
125614929/02/256329/01/2573403203      0.001050000.00
018512329/02/256331/08/2571403203   9953.00 820000.00
121331729/02/256301/09/2564403203  18008.00 600000.00
121331729/02/256301/11/2568403203   4982.00 320000.00
018509429/02/256301/01/2572403203   9063.00 780000.00
018569229/02/256330/11/2572403203      0.00 870000.00
125593729/02/256329/01/2573403203      0.001110000.00
126855629/02/256301/01/2572403203   9063.00 780000.00
102147729/02/256301/09/2565403203  22633.00 880000.00
102147729/02/256329/09/2563403203      0.00  45000.00
018506829/02/256301/06/2572403203   7669.00 660000.00
120566929/02/256301/09/2571403203  15479.001300000.00
120562129/02/256301/10/2564403203   9436.00 700000.00
120562129/02/256301/03/2563403203   6410.00  50000.00
015116029/02/256301/12/2566403203   6614.00 500000.00
017029529/02/256301/08/2565403203  24240.00 690000.00
019119629/02/256331/01/2572403203   8134.00 700000.00
019119629/02/256301/08/2563403203   6410.00  50000.00
018821629/02/256329/05/2570403203   5186.00 430000.00
019418629/02/256331/01/2570403203   8223.00 700000.00
014708029/02/256331/08/2565403203  33840.001420000.00
014708029/02/256301/11/2563403203   7051.00  75000.00
017709729/02/256331/10/2572403203  11253.00 980000.00
138318629/02/256301/12/2572403203  11253.00 980000.00
017691429/02/256331/08/2571403203  13304.001060000.00
019123729/02/256301/11/2572403203   9760.00 840000.00
019116029/02/256301/03/2570403203   3891.00 310000.00
101333929/02/256331/08/2565403203  29201.001020000.00
101333929/02/256301/10/2565403203   2592.00 130870.00
101333929/02/256301/06/2563403203   3230.00  19000.00
015637829/02/256301/05/2566403203  11358.00 890000.00
139027029/02/256329/11/2572403203      0.00 730000.00
090913929/02/256331/10/2563403203  12098.00 140000.00
090913929/02/256301/10/2564403203  16419.00 960000.00
019395029/02/256301/07/2568403203   7810.00 610000.00
125857529/02/256329/11/2571403203   8018.00 690000.00
042653929/02/256331/08/2565403203  22903.00 800000.00
018691929/02/256329/01/2567403203   1327.00  67400.00
018691929/02/256301/05/2572403203   9296.00 800000.00
015114629/02/256301/12/2571403203   6140.00 520000.00
124199829/02/256301/07/2577403203  14505.001800000.00
013783929/02/256301/11/2574403203   7709.00 900000.00
013783929/02/256301/09/2564403203  29866.001380000.00
013783929/02/256301/08/2563403203   5114.00  35000.00
018677529/02/256301/11/2565403203   3948.00 280000.00
017872829/02/256301/10/2572403203   9760.00 840000.00
124633829/02/256301/10/2565403203    932.00  47050.00
124633829/02/256329/11/2570403203   8598.00 740000.00
019387129/02/256331/05/2564403203   1833.00  92000.00
019387129/02/256330/11/2572403203      0.00 760000.00
136779229/02/256301/01/2573403203  11713.001020000.00
138280729/02/256301/10/2572403203   7553.00 650000.00
138280729/02/256301/07/2563403203   4080.00  24000.00
018408829/02/256301/07/2570403203   2215.00 167000.00
018408829/02/256329/07/2563403203      0.00  20000.00
018434929/02/256331/03/2564403203   7529.00 590000.00
018456929/02/256301/01/2571403203   9063.00 780000.00
138737629/02/256301/10/2572403203   9296.00 800000.00
138737629/02/256301/04/2563403203   1349.00   4000.00
019137829/02/256331/12/2567403203   6677.00 500000.00
090663229/02/256331/08/2565403203  25810.001180000.00
090663229/02/256329/09/2563403203      0.00  45000.00
018616529/02/256301/03/2565403203   2596.00  84360.00
042697929/02/256301/09/2564403203  13754.00 760000.00
125581029/02/256301/03/2572403203   8831.00 760000.00
126818029/02/256301/07/2570403203   8928.00 760000.00
129943829/02/256301/09/2571403203  11105.00 950000.00
129943829/02/256301/08/2566403203   1270.00  53260.00
120432829/02/256301/05/2572403203   8482.00 730000.00
120565729/02/256329/08/2568403203  16657.001060000.00
090675929/02/256301/08/2563403203   1387.00  45230.00
013771229/02/256331/08/2563403203   2520.00  82220.00
014788429/02/256301/11/2566403203   1583.00  64000.00
126841529/02/256301/10/2572403203   7553.00 650000.00
126841529/02/256301/05/2565403203   1515.00 200000.00
120425129/02/256331/08/2563403203  11422.00 500000.00
019200929/02/256301/07/2571403203   4393.00 350000.00
126849129/02/256301/09/2571403203   5668.00 470000.00
130077029/02/256301/08/2567403203   4967.00 280000.00
138738829/02/256331/01/2572403203   8366.00 720000.00
138738829/02/256301/10/2564403203   1969.00  82220.00
016562829/02/256329/07/2563403203      0.00  20000.00
016562829/02/256301/08/2566403203   9827.00 760000.00
016562829/02/256301/10/2563403203   1420.00  45980.00
016471529/02/256329/05/2570403203   5668.00 480000.00
016471529/02/256301/10/2565403203   1629.00  82220.00
018590329/02/256301/05/2572403203   9296.00 800000.00
018590329/02/256301/05/2563403203   6410.00  50000.00
053901329/02/256329/01/2565403203      0.00 150000.00
017959029/02/256301/10/2563403203   6703.00  65000.00
019233429/02/256301/11/2571403203   7785.00 670000.00
019233429/02/256301/05/2563403203   5114.00  35000.00
134328929/02/256301/11/2566403203   8664.00 670000.00
019415029/02/256329/07/2564403203   4651.00 350000.00
090869229/02/256329/11/2572403203      0.00 554000.00
090869229/02/256301/12/2563403203   7051.00  75000.00
136777829/02/256301/11/2565403203   6645.00 500000.00
136777829/02/256330/01/2568403203      0.00  65000.00
018687829/02/256301/11/2572403203   8366.00 720000.00
019436829/02/256331/01/2572403203   8831.00 760000.00
019231029/02/256331/08/2564403203   7147.00 560000.00
054330129/02/256330/08/2563403203  14140.00 660000.00
054330129/02/256301/05/2563403203   2550.00  15000.00
124415829/02/256331/01/2571403203   9528.00 820000.00
124415829/02/256301/08/2563403203   1736.00  56220.00
019135429/02/256301/09/2571403203   5909.00 490000.00
138715629/02/256331/01/2572403203   7204.00 620000.00
138715629/02/256331/08/2565403203   1629.00  82220.00
138715629/02/256301/07/2563403203   3910.00  23000.00
136763729/02/256301/01/2572403203   8366.00 720000.00
136763729/02/256301/09/2563403203   5769.00  45000.00
138552429/02/256331/07/2570403203   5065.00 420000.00
138552429/02/256301/07/2567403203   1144.00  58070.00
138552429/02/256331/03/2563403203   5844.00  40000.00
019782729/02/256301/08/2572403203   8366.00 720000.00
019768329/02/256301/02/2567403203   6875.00 510000.00
019790629/02/256301/05/2572403203   8366.00 720000.00
125580829/02/256331/08/2563403203   1776.00  57500.00
125580829/02/256301/10/2570403203   8106.00 690000.00
136762529/02/256301/08/2572403203   8366.00 720000.00
138289529/02/256329/05/2571403203   5668.00 470000.00
138755829/02/256301/01/2572403203   8134.00 700000.00
138755829/02/256301/06/2563403203   2034.00  10000.00
122437829/02/256331/10/2575403203  10611.001360000.00
122437829/02/256301/08/2567403203   3020.00 220000.00
019121329/02/256331/08/2572403203   9296.00 800000.00
139224229/02/256329/11/2571403203   6972.00 600000.00
139224229/02/256331/05/2566403203   1936.00  81200.00
126681929/02/256301/07/2567403203   6009.00 360000.00
019115829/02/256301/01/2572403203   8482.00 730000.00
018661029/02/256301/10/2572403203  10458.00 900000.00
126847729/02/256329/01/2573403203      0.001180000.00
126847729/02/256301/10/2563403203   6285.00  55000.00
138331829/02/256301/07/2563403203   2550.00  15000.00
138331829/02/256301/02/2571403203   5427.00 450000.00
138331829/02/256301/08/2567403203    950.00  48230.00
122007329/02/256330/01/2568403203      0.00  64000.00
122007329/02/256301/01/2571403203  10458.00 900000.00
122007329/02/256301/08/2565403203   2038.00  85500.00
122007329/02/256329/07/2563403203      0.00  20000.00
122000929/02/256301/10/2567403203   1146.00  58180.00
122000929/02/256329/06/2563403203      0.00   8000.00
122000929/02/256301/07/2572403203  12746.001110000.00
136785729/02/256330/11/2567403203   8834.00 690000.00
136785729/02/256301/07/2565403203   1629.00  82220.00
136785729/02/256301/07/2563403203   5769.00  45000.00
019769529/02/256329/11/2571403203   7785.00 670000.00
015225529/02/256301/10/2567403203  18760.001500000.00
019621329/02/256329/11/2572403203      0.00 840000.00
124018829/02/256301/10/2572403203   9528.00 820000.00
138283329/02/256329/11/2572403203      0.00 820000.00
138285729/02/256301/10/2570403203   6931.00 590000.00
018517329/02/256331/08/2563403203   5093.00 250000.00
019813229/02/256301/12/2572403203  12172.001060000.00
138279229/02/256330/01/2568403203      0.00  65000.00
138279229/02/256331/07/2569403203   6093.00 500000.00
019595829/02/256301/11/2572403203   8831.00 760000.00
019595829/02/256301/08/2565403203   1484.00  48230.00
019405729/02/256301/05/2572403203   7901.00 680000.00
126859429/02/256331/10/2572403203  11713.001020000.00
126846529/02/256301/07/2572403203   9296.00 800000.00
126833629/02/256331/03/2572403203   7669.00 660000.00
019814429/02/256301/06/2572403203  10109.00 870000.00
136757229/02/256301/11/2572403203   9528.00 820000.00
019776229/02/256329/11/2572403203      0.00 700000.00
